0,1106,686.1630,654.2010,673.2051,665.2639,727.8899,615.3791
0,1249,644.7262,564.5053,630.8602,573.3691,686.7680,534.5421
0,1419,1288.5483,1398.6205,1328.6180,1427.2933,1179.6565,1311.3822
0.012437811,737,1231.4991,1164.6114,1244.3657,1200.0931,1192.0153,1047.2713
0,1048,1333.0953,1112.0169,1323.7924,1130.5330,1357.5692,1061.3748
0.147757256,720,815.0948,604.6631,819.3166,619.7632,800.0000,547.0094
0.066298343,587,793.6992,731.4591,791.3757,748.9239,801.3455,670.7243
0,1309,913.7510,930.7458,920.3500,927.2054,897.4795,939.2206
0.105121294,590,576.0126,495.7687,561.9057,503.0076,625.3868,466.2053
0,1566,833.3225,708.3822,825.8973,727.2497,851.1623,660.5120
0,775,1087.1926,945.9725,1063.6310,961.7973,1152.6198,897.3338
0,1436,1686.3936,1266.9008,1678.9808,1275.2308,1706.5299,1243.7685
0,1256,983.2227,756.7342,992.2228,766.6269,954.9145,724.0101
0.036458333,911,667.9587,440.9661,668.5781,460.5340,666.0403,373.9219
0,1171,764.1978,766.5552,768.8635,771.3145,751.4146,753.2137
0.129533679,728,1903.9277,1384.1674,1963.2047,1409.7976,1722.3333,1285.6139
0.049222798,740,748.8008,726.6492,731.7021,737.0802,808.2613,685.8367
0,1180,768.0980,710.8875,756.3984,721.0054,804.7438,676.9126
0.138107417,682,991.6654,745.4784,990.6419,749.2252,995.0855,732.8079
0.008426966,986,1266.3566,889.1113,1296.2528,905.7744,1185.7273,837.2250
0,1661,2006.3571,1857.2252,2007.8157,1875.9324,2003.0276,1813.7940
0.098404255,908,1232.2266,959.9354,1259.4681,969.9938,1151.5748,924.8258
0.028653295,1088,930.8618,885.1267,955.3238,927.1869,855.9737,736.6477
0,1001,910.6765,785.5942,922.4638,789.7603,879.6336,773.6565
0,1111,822.3665,732.6060,834.4985,762.8911,790.7863,646.0923
0.032,1054,1787.7667,1382.6564,1771.9147,1377.1718,1831.8000,1396.8349
0.002857143,1327,1224.2078,1108.6506,1171.8000,1098.5370,1387.9821,1124.0368
0,1251,1776.0830,1422.0725,1750.6648,1430.8006,1837.5676,1398.8266
0,1279,2686.2769,2025.9594,2702.2017,2070.6235,2641.5118,1894.0595
0.011267606,1026,842.6715,781.7557,831.9380,773.6673,873.6504,803.8412
0,1594,953.0884,863.1050,971.5184,888.9848,911.3846,799.8987
0.036649215,1339,727.3820,522.5496,706.4738,522.8733,795.0678,515.7189
0.106557377,841,1010.4477,790.3859,1005.2295,810.2024,1027.5000,721.5815
0.056149733,886,989.2688,956.5056,998.3797,964.3831,960.1453,930.2790
0.031700288,987,482.7283,424.2732,502.0836,446.6321,423.2920,339.8950
0.083769634,705,691.1878,618.3117,673.9110,620.0547,752.2963,608.1813
0,1457,798.2949,688.1572,822.0333,718.6156,734.9926,594.8017
